store_guid,store_name,store_id,store_id_text,name_for_lists,business_name,address,city,state,zip,location_phone,email_contact,program_contact,kam_who_signed_up_care_center,kam_now,kam_old,territory,region,status,offering,core_commission,pba_commission,edge_commission,pba_credentialing_status,pba_main_practice,location_doctor,evenly_entity,accepts_new_pat,area_manager
E4BCC4EB-576D-49D0-9338-508947875793,Comfy Smile Dental,cc_510,510,Comfy Smile Dental (Dr. Prieto),Comfy Smile Dental,11356 W State Rd. 84,Davie,FL,33325,954.251.0804,contactus@comfysmiledental.com,No Info,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Evelyn Prieto,SouthEast,Yes,Justin
6C2B1DA7-3BB9-4906-A14C-26ACEAF39D0E,Dax Dental,cc_511,511,Dax Dental (Dr. Kamouni),Dax Dental,"258 SE 6th Ave., Suite 1",Delray Beach,FL,33483,561.276.4433,Info@daxdental.com,Jessica Michalzen,Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Wissam Kamouni,SouthEast,Yes,Justin
NA,"James Renner, DMD",cc_512,512,"James Renner, DMD","James Renner, DMD",1678 West Bay Dr.,Largo,FL,33770,727.585.7439,NA,Julie is OM and his mom,Anthony,Sarah,Sarah,Tampa,Mid Central Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. James Renner,SouthEast,No,Justin
9202B5BE-4DAC-4D11-81C5-A0C147A5C375,"Tanzania Davis, DDS, PC",cc_513,513,"Tanzania Davis, DDS, PC","Tanzania Davis, DDS, PC","3231 Superior Ln., Suite A22",Bowie,MD,20715,301.262.0800,tanzaniaddspc@gmail.com,"DeWayne, office manager",Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Tanzania Davis,MID-ATL,Yes,Lesley
113D3751-EC5F-4F3A-B5A2-77E00CA63956,"Hamilton Family Dental, PA",cc_514,514,"Hamilton Family Dental, PA (Dr. Podolnick)","Hamilton Family Dental, PA",4450 Black Horse Pike,Mays Landing,NJ,08330,609.909.1100,Hamiltonfamilydental@comcast.net,Fran,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. David Podolnick,North,No,Lesley
AE409B4C-2B9C-4604-AAB3-51D7E8F6B807,Dental Heights,cc_515,515,Dental Heights (Dr. Bader),Dental Heights,148 E Army Trail Rd.,Glendale Heights,IL,60139,224.698.1472,info@dentalheights.com,Othman and Lilly,Robin,Mia,Mia,Chicago North,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Zishan Bader,MID-ATL,Yes,Lesley
9C530137-6F99-4BCA-8E25-43F6070B12B5,Seaview Dental - Eatontown,cc_516,516,Seaview Dental - Eatontown (Dr. Port and Dr. Medlenov),Seaview Dental - Eatontown,286 NJ-35,Eatontown,NJ,07724,732.542.7770,info@goseaviewdental.com,Angie,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Austin Port and Dr. Mariya Medlenov,North,Yes,Lesley
13EF53EF-EF3B-41B6-B4E7-3F4B36A05C48,Charlestown Dental Care,cc_517,517,Charlestown Dental Care (Dr. Yen),Charlestown Dental Care,"1 Thompson Sq., Suite 203",Charlestown,MA,02129,617.242.0663,Charlestowndentalcare617@gmail.com,Lori,Megan,Horthencia,Carroll,Boston South,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Kristopher Yen,MID-ATL,No,Lesley
0BD4B144-177D-42EB-A872-30467E9F68B6,Dentium Dental,cc_518,518,Dentium Dental (Dr. Shetty),Dentium Dental,965 Ave. C,Bayonne,NJ,07002,201.339.3993,Dentiumdental@gmail.com,Sherry,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Reshma Shetty,North,Yes,Lesley
0571768C-B5C7-4D8B-8A35-280E906C26AE,Lil Sunshine Smile Dentistry,cc_519,519,Li'l Sunshine Smile Dentistry (Dr. Botero),Li'l Sunshine Smile Dentistry,"12950 Race Track Rd., Suite 109",Tampa,FL,33626,813.576.0200,info@lilsunshinesmiles.com,Leroy Fernandez,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Catalina Botero,SouthEast,No,Justin
8E0D00E3-DBEB-4A02-A885-4B3928F0B2B6,Skippack Village Dentistry,cc_520,520,Skippack Village Dentistry (Dr. Gadaleta-Ferrara),Skippack Village Dentistry,4077 W Skippack Pike,Skippack,PA,19474,610.584.9666,Office@skippackvillagedentistry.com,Katie,Scott,Amelia,Michelle,Philly South,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Christin Gadaleta-Ferrara,MID-ATL,Yes,Lesley
B65C8840-B4E5-4F4A-9826-B9A2DC9FC710,Doral Isles Dentists,cc_521,521,Doral Isles Dentists (Dr. Perez-Marti),Doral Isles Dentists,10769 NW 58th St.,Doral,FL,33178,305.471.7575,doraldentists@bellsouth.net,Yuneidy Martinez,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Perez-Marti,SouthEast,Yes,Justin
EEAFE5AF-C0D1-4FCB-B0BC-06948D16D3BE,Dental Impressions,cc_522,522,Dental Impressions (Dr. Bader),Dental Impressions,5430 S Kedzie Ave.,Chicago,IL,60632,773.295.2523,Dentalimpressions54@gmail.com,Michelle,Robin,Mia,Brent,Chicago North,Mid Atlantic Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Shafeeq Bader,MID-ATL,No,Lesley
58A96150-A2F8-4143-BF17-04346B35550D,Dr. Robert W Ryan DDS,cc_523,523,Dr. Robert W Ryan DDS,Dr. Robert W Ryan DDS,"1212 Hancock St., Suite 100",Quincy,MA,2169,617.471.1971,Robertwryandds@verizon.net,Mary Ann,Megan,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Robert W Ryan,MID-ATL,Yes,Lesley
B7B36FC2-5756-4AFF-B30F-790DD08F4F62,Janet K. Song DDS,cc_524,524,Janet K. Song DDS,Janet K. Song DDS,"3915 Blenheim Blvd., Suite 22D",Fairfax,VA,22030,703.385.1866,info@janetksongdds.com,Myra,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Janet K Song,MID-ATL,No,Lesley
A5B8D59C-51B3-441F-9CBF-BEFB73C1FA5F,Hallmark Dental,cc_525,525,Hallmark Dental (Dr. Hall),Hallmark Dental,"1600 Kennesaw Due West Rd. NW, Suite 306",Kennesaw,GA,30152,678.355.0222,Smiles@hallmarkdentistry.com,Sasha for now,Gretchen,Nicole,Nicole,Atlanta West,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jeanette Young Hall,South,Yes,Justin
3516C9A2-9A51-4BBB-AE0A-02C135316C63,Favia Family Dental,cc_526,526,Favia Family Dental (Dr. Favia),Favia Family Dental,300 E Northwest Hwy.,Arlington Heights,IL,60004,847.398.0811,info@faviadental.com,Karin,Robin,Mia,Brent,Chicago North,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Joe Favia,MID-ATL,No,Lesley
1A6ABEBC-0D5B-4AF2-8D93-3A0A738419A2,Awesome Smiles Dental Center,cc_527,527,Awesome Smiles Dental Center (Dr. Lowe),Awesome Smiles Dental Center,"7500 Iron Bar Ln., Suite 201",Gainesville,VA,20155,571.261.2600,Frontdesk@awesomesmilesva.com,Na,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Tontra Lowe,MID-ATL,Yes,Lesley
68BA8974-943D-4B6D-B4C7-9D57A8BABFEC,"Stuart A Lazaroff, D.M.D.",cc_528,528,"Stuart A Lazaroff, D.M.D.","Stuart A Lazaroff, D.M.D.",17 Broadway,North Haven,CT,6473,203.239.7645,office@northhavendentalgroup.com,Angela / OM + wife,Tricia,Tricia,Amy,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Stuart Lazaroff,MID-ATL,Yes,Lesley
EBF27856-3A5D-4505-964E-B7EB7F46D59A,Texas Redbud Dental,cc_529,529,Texas Redbud Dental (Dr. Goldman),Texas Redbud Dental,"1575 Redbud Blvd., Suite 103",McKinney,TX,75069,214.585.0268,texasredbuddental@gmail.com,Melinda - Front Desk,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Elizabeth Goldman,MID-ATL,No,Justin
6C892BD4-F757-4F20-AAF6-42E036DA23C8,Washington Pediatric Dentistry,cc_530,530,Washington Pediatric Dentistry (Dr. Jordan),Washington Pediatric Dentistry,"8630 Fenton St., Suite 718",Silver Spring,MD,20910,301.388.8600,info@secure.washingtonpediatricdentistry.com,Angie,Maura,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Marian Jordan,MID-ATL,Yes,Lesley
NA,Sierra Dental - Oakland Park,cc_531,531,Sierra Dental - Oakland Park (Dr. Sierra),Sierra Dental,"3101 North Federal Hwy, Suite 501",Oakland Park,FL,33306,954.351.6980,sierrac6@yahoo.com,Juanita,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Carlos Sierra,SouthEast,No,Justin
08402743-A818-49A5-B6C4-AF342B7247F4,Chase Oaks Family Dentistry,cc_532,532,Chase Oaks Family Dentistry (Dr. Rudrapatna),Chase Oaks Family Dentistry,"280 Legacy Dr., Suite 105",Plano,TX,75023,469.626.0131,Office@chaseoaksdentistry.com,Zee,John H,John H,John H,Dallas,Southeast Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Lavanya Rudrapatna,MID-ATL,No,Justin
C8830B21-3C66-449B-B971-357CD3A78D15,Sensational Smiles,cc_534,534,Sensational Smiles (Dr. Gallian),Sensational Smiles,3925 University Dr.,Fairfax,VA,22030,703.783.3805,info.sensationalsmiles@gmail.com,Hailey OM,Angela,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Mary Stuart Gallian,MID-ATL,Yes,Lesley
8722432D-BCB9-4898-99A2-92C02C4B49C3,Raynald Michel DDS,cc_535,535,Raynald Michel DDS,Raynald Michel DDS,"3051 N Federal Hwy, Suite 1",Fort Lauderdale,FL,33306,954.563.5800,info@raynaldmicheldds.com,Wanda,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Raynald Michel,SouthEast,No,Justin
FEC9DD15-D41D-462A-AA34-3C43CAC2CF90,Comfort Dental,cc_536,536,Comfort Dental (Dr. Farrokhrooz),Comfort Dental,8214 W Waters Ave.,Tampa,FL,33615,813.885.1113,comfortdentaloftampa@gmail.com,Shelly,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Fatima Farrokhrooz,SouthEast,No,Justin
4A09049D-B38F-4265-9BF7-CC376219EA6B,Dr. Vijayalakshmi Jesson DDS PC,cc_533,533,Dr. Vijayalakshmi Jesson DDS PC,Dr. Vijayalakshmi Jesson DDS PC,"10820 Rhode Island Ave, Suite A",Beltsville,MD,20705,301.937.9330,drviji.beltsvillesmiles@gmail.com,Sindy,Maura,Open DC,Maura,DC,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Vijayalakshmi Jesson,MID-ATL,Yes,Lesley
651707FC-9AE6-4B78-B3B7-D53D27B9A31D,Harbor Cove Dental,cc_537,537,Harbor Cove Dental (Dr. Vaillancourt),Harbor Cove Dental,"123 Main St., Suite 2",Gloucester,MA,01930,978.865.3360,Angela@harborcovedental.com,Angela Donovan,Megan,Horthencia,Carroll,Boston South,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Nicholas Vaillancourt,MID-ATL,Yes,Lesley
AE35D195-947D-4547-8F08-584FD4F4DBC6,No Sugar Bugs Club - Clearwater,cc_538,538,No Sugar Bugs Club - Clearwater (Dr. Chuong),No Sugar Bugs Club - Clearwater,"3165 McMullen Booth Rd., Building E",Clearwater,FL,33761,727.626.2676,nosugarbugs@gmail.com,Annik Pilorge,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Christopher Chuong,SouthEast,Yes,Justin
A1670A4A-0BED-4C91-83EA-DBAD96E2CCCC,No Sugar Bugs Club - Trinity,cc_539,539,No Sugar Bugs Club - Trinity (Dr. Chuong),No Sugar Bugs Club - Trinity,8804 Hawkbuck St.,Trinity,FL,34655,727.478.3210,nosugarbugs@gmail.com,Annik Pilorge,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Christopher Chuong,SouthEast,Yes,Justin
NA,"Gul Dental Professionals, P.A.",cc_540,540,"Gul Dental Professionals, P.A. (Dr. Gul)","Gul Dental Professionals, P.A.","4801 Linton Blvd., Suite 8A",Delray Beach,FL,33445,561.495.0096,Gul.Dentistry@gmail.com,"Miriam Stefanescus, Office Manager",Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Yousaf Gul,SouthEast,No,Justin
299F6D89-E95C-4350-BFB8-A3AF45A88A78,Paya Dental Center,cc_541,541,Paya Dental Center (Dr. Paya),Paya Dental Center,6641 South Dixie Hwy.,South Miami,FL,33143,305.667.0306,apayadental@gmail.com,Maytai,Jackie,Jackie,Jackie,Ft Lauderdale,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Anabel Paya,SouthEast,No,Justin
8595D0AD-D971-4224-82D5-B6A769FF717E,SparQ Family Dental - Perth Amboy,cc_542,542,SparQ Family Dental - Perth Amboy (Dr. Hashemi),SparQ Family Dental - Perth Amboy,288 State St.,Perth Amboy,NJ,08861,732.442.6100,sparqdental@gmail.com,Eva,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Adam Hashemi GP,North,Yes,Lesley
43F38C22-5FB5-4ED3-9196-CA61D68FBC0E,All About Family Dentistry,cc_543,543,All About Family Dentistry (Dr. Farahani),All About Family Dentistry,"12186 Hwy 92, #109",Woodstock,GA,30188,678.238.0202,Allaboutfamilydentistry@yahoo.com,Sharon,Gretchen,Nicole,Nicole,Atlanta West,Mid Central Region,Inactive,NA,0.2,NA,0.25,NA,NA,"Dr. Sara Farahani, DMD",South,No,Justin
6644E42D-A109-411D-8CCE-A721E9E87C9D,Joseph R. Morris DDS,cc_544,544,Joseph R. Morris DDS,Joseph R. Morris DDS,662 Main St.,Islip,NY,11751,631.581.7600,Tina.drjrmorris@gmail.com,Tina,Lisa,Marc,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.1,0.25,Approved,TRUE,Dr. Joseph R. Morris,North,Yes,Lesley
F0F5260B-26C8-4E55-8324-AB6269F9C600,"Jay Silverstein, DDS P.C.",cc_545,545,"Jay Silverstein, DDS P.C.","Jay Silverstein, DDS P.C.",161 Washington Rd.,Sayreville,NJ,08872,732.257.9300,drjay@sayrevilledental.com,Lois,Michael,Lauren,Michael,NJ,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jay Silverstein GP,North,Yes,Lesley
D64C568B-75E6-4565-987A-D7391589F01F,Fairless Hills Family Smiles,cc_546,546,Fairless Hills Family Smiles (Dr. Zenelaj),Fairless Hills Family Smiles,483 S Oxford Valley Rd.,Fairless Hills,PA,19030,215.525.6666,Fairlesshillsdental@yahoo.com,Denise,Scott,Amelia,Michelle,Philly North,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Albano Zenelaj,MID-ATL,Yes,Lesley
92E26EA8-A1F8-4F01-9119-1153F2A734BA,Riverside Dental - Yonkers,cc_547,547,Riverside Dental - Yonkers (Dr. Patel),Riverside Dental - Yonkers,"1086 N Broadway, Suite 20",Yonkers,NY,10701,914.457.8300,Riversidedental12@gmail.com,Kathy,Amy,Tricia,Amy,CT,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,FALSE,Dr. Gemini Patel,North,Yes,Lesley
1B6265D3-C74F-4256-999D-6AA614AC270D,Witter Dental,cc_548,548,Witter Dental (Dr. Witter),Witter Dental,"9500 Pennsylvania Ave., Suite 14",Upper Marlboro,MD,20772,301.599.1666,witterdental@gmail.com,Dr. Witter,Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Donald Witter,MID-ATL,Yes,Lesley
F6E4EFC2-C1CD-40ED-97FC-6939B6311829,EZ Dental Care LLC,cc_549,549,EZ Dental Care LLC (Dr. Taneja),EZ Dental Care LLC,775 Hungerford Dr,Rockville,MD,20850,301.545.1666,ezdentalcare1@gmail.com,Dr. Taneja,Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Deeksha Taneja,MID-ATL,No,Lesley
FCB66719-C6F5-4AFA-9E88-0F1704106F56,Ramos Family Dentistry,cc_550,550,Ramos Family Dentistry (Dr. Ramos),Ramos Family Dentistry,"18110 Midway Rd., Suite 108",Dallas,TX,75287,972.267.8800,ramosfamilydentistry@yahoo.com,Doctor,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Michael Ramos DDS,MID-ATL,No,Justin
0634AD13-EAE2-45DB-9334-A02BE1FC4DC6,Zenith Family Dental,cc_551,551,Zenith Family Dental (Dr. Faotgun),Zenith Family Dental,9009 Rhode Island Ave.,College Park,MD,20740,301.235.9944,zenithfamilydent@gmail.com,Andria,Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Toyin Faotgun,MID-ATL,Yes,Lesley
7DFBCEC9-4BB9-4224-8357-E11016A57B98,Princeton Junction Dental,cc_552,552,Princeton Junction Dental (Dr. Singh),Princeton Junction Dental,"231 Clarksville Rd., Suite 4D",West Windsor,NJ,08550,609.275.5400,princetonjunctiondental@gmail.com,lorraine,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Satwinder Singh,North,No,Lesley
9A431663-1FA6-49BB-B63A-9666C836DA41,Blue Water Dental,cc_574,574,Blue Water Dental (Dr. Mitchell),Blue Water Dental,"19651 Bruce B Downs Blvd., Suite A-1",Tampa,FL,33647,813.957.5887,info@nicolemitchelldmd.com,Kayli Perrine,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Nicole Mitchell,SouthEast,Yes,Justin
9E29BF1A-E35C-4925-B683-C02A6887E74F,Childrens Dental Care,cc_575,575,Children's Dental Care (Dr. Federman),Children's Dental Care,"60 Old New Milford Rd., Suite 1D",Brookfield,CT,06804,203.740.8460,childrensdent@hotmail.com,Rosanne,Amy,Tricia,Tricia,CT,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jenny Federman,MID-ATL,Yes,Lesley
A5C948D3-3938-4A01-B48B-0F4DBD28B50B,"Michelle Y. Tolbert, DDS",cc_576,576,"Michelle Y. Tolbert, DDS","Michelle Y. Tolbert, DDS",6545 Crain Hwy.,LaPlata,MD,20646,301.932.1105,Dentaloffice6545@gmail.com,Cristal,Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Michelle Y. Tolbert,MID-ATL,Yes,Lesley
9350A8E8-0DA0-4A82-B9FA-DAE13CD66CA1,Omega Dental Arts,cc_577,577,Omega Dental Arts (Dr. Cho and Dr. Lin),Omega Dental Arts,"950 Kings Hwy. N, Suite 306",Cherry Hill,NJ,08034,856.662.1155,omegadentalartsnj@gmail.com,Sabrina and Camille,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. David Cho and Dr. Eunice Lin,North,No,Lesley
7DEC1ED7-320E-4A51-8123-2667E247A891,Advanced Dental Care - Bay Shore,cc_553,553,Advanced Dental Care - Bay Shore (Dr. Patel),Advanced Dental Care - Bay Shore,"375 East Main St., Suite 19",Bay Shore,NY,11706,631.665.0165,Advanceddentalcare02@gmail.com,Jennifer,Lisa,Marc,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,FALSE,Dr. Suresh Patel,North,Yes,Lesley
50A40785-704C-4099-9C95-5C923D76EBD2,Los Rios Dental,cc_554,554,Los Rios Dental (Dr. Liao),Los Rios Dental,"4013 14th St., Suite 413",Plano,TX,75074,972.665.1888,losriosdental@hotmail.com,Leann LaForce,John H,John H,John H,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Henry Liao,MID-ATL,No,Justin
E67821A8-136E-44A0-B3B1-3EEA11B5A133,Mandarin South Dentistry,cc_555,555,Mandarin South Dentistry (Dr. Proctor),Mandarin South Dentistry,"12421 San Jose Blvd., Suite 200A",Jacksonville,FL,32223,904.268.7552,info@mandarinsouthdentistry.com,Carly Greenwalt,Jordan,Justin,Steven,Orlando,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jessica Proctor,SouthEast,Yes,Justin
03DEF952-205E-494A-B1DB-ACAA228697A8,Warrington Dental Arts,cc_556,556,Warrington Dental Arts (Dr. Lee),Warrington Dental Arts,"865 Easton Rd., Suite 110",Warrington,PA,18976,267.483.8351,wdacare@gmail.com,Dr. Lee,Scott,Amelia,Michelle,Philly North,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Elliot Lee,MID-ATL,Yes,Lesley
2920D274-F2A4-41E0-8004-F1440944063F,Molar To Molar Dentistry - Westbury,cc_557,557,Molar To Molar Dentistry - Westbury (Dr. Rametra),Molar To Molar Dentistry - Westbury,822 Prospect Ave.,Westbury,NY,11590,516.717.2690,Doctor@hfdli.com,Aileen,Lisa,Marc,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,TRUE,Dr. Shaifali Rametra,North,Yes,Lesley
9B2D9C1C-F663-4E92-8CF0-4D761911683D,Molar To Molar Dentistry - Huntington,cc_558,558,Molar To Molar Dentistry - Huntington (Dr. Rametra),Molar To Molar Dentistry - Huntington,1679 New York Ave.,Huntington,NY,11746,631.771.1577,Doctor@hfdli.com,Aileen,Lisa,Marc,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,FALSE,Dr. Shaifali Rametra,North,Yes,Lesley
3958FD38-5CE5-4893-B82C-AC8DEF456A35,Flower Mound Dentistry Divine,cc_559,559,Flower Mound Dentistry Divine (Dr. McClellan),Flower Mound Dentistry Divine,"2200 Morriss Rd., Suite 150",Flower Mound,TX,75028,972.539.4290,Office@flowermounddentistrydivine.com,Sylvia,Doris,John H,Julie,Dallas,Southeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Kiamesha McClellan,SouthEast,No,Justin
BD68F95F-4031-4629-BA87-56F71380F108,Go Dental,cc_560,560,Go Dental (Dr. Diaz),Go Dental,"221 Ruby Ave., Suite C",Kissimmee,FL,34741,407.990.2419,Godentalsmiledesigncenter@gmail.com,Dr. Diaz,Justin,Justin,Justin,Orlando,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Natalia Diaz,SouthEast,No,Justin
NA,Montville Pediatric Dentistry,cc_561,561,Montville Pediatric Dentistry (Dr. Peikes and Dr. Gluck),Montville Pediatric Dentistry,"350 Main Rd., Suite 101",Montville,NJ,07045,973.265.1155,info@montvillepediatricdentistry.com,Ashley R,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Daniel Peikes and Dr. Talya Gluck,North,Yes,Lesley
E866C4F6-4728-4B15-9A30-AACE193C2C15,Magone Family Dental,cc_562,562,Magone Family Dental (Dr. Magone),Magone Family Dental,16036 Frederick Rd.,Woodbine,MD,21797,410.489.4890,Magonedentalfd@gmail.com,Becky,Edward,Isaiah,Isaiah,Baltimore,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Nancy J. Magone,MID-ATL,Yes,Lesley
52712D64-EF14-4921-B6E4-EC7BD2DD76BE,RP Dental LLC,cc_563,563,RP Dental LLC (Dr. Kunam),RP Dental LLC,"3086 State Route 27, Suite 5",Kendall Park,NJ,8824,732.422.1900,ramyakunamdds@gmail.com,Sheril,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Ramya Kunam,North,No,Lesley
89E20404-B224-4F86-8AA6-2CA441A276A1,"Adam Cheslock, DDS, PA",cc_564,564,"Adam Cheslock, DDS, PA","Adam Cheslock, DDS, PA","1831 N Belcher Rd., Suite B1",Clearwater,FL,33765,727.799.1564,Cheslockbelcher@gmail.com,Nancy  - OM,Sarah,Sarah,Sarah,Tampa,Mid Central Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Adam Cheslock,SouthEast,No,Justin
6BE80160-1D6F-4520-9226-1CC0DC250D9C,KidsatHeart Pediatric Dentistry,cc_565,565,Kids@Heart Pediatric Dentistry (Dr. Martin),Kids@Heart Pediatric Dentistry,"450 N. Hwy 67, Suite 100",Cedar Hill,TX,75104,972.291.5720,info@kidsatheartdentist.com,Terbrina Nelson,John H,John H,John H,Dallas,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Ashla Martin,MID-ATL,No,Justin
81CA477B-0C32-4115-982C-F35DBAB6A449,Advanced Dental Care - Patchogue,cc_566,566,Advanced Dental Care - Patchogue (Dr. Dixie-Patel),Advanced Dental Care - Patchogue,232B E Main St.,Patchogue,NY,11772,631.758.6162,Dentist232b@gmail.com,TBD,Lisa,Marc,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.1,0.25,Approved,TRUE,Dr. Puravi Dixie-Patel,North,Yes,Lesley
13BA4E46-0BD1-42DC-A2D5-DFF5A90F2625,Gentle Care Cosmetic Dental,cc_567,567,Gentle Care Cosmetic Dental (Dr. Nasr),Gentle Care Cosmetic Dental,"??8 Russell Ave., Suite 104?",?Gaithersburg,MD,20877?,240.408.0122,Gentlecarecosmeticdental@gmail.com,Aparna (front desk),Maura,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Nadereh Nasr,MID-ATL,Yes,Lesley
C2F03705-D098-4A6E-B3F7-AF4C2AFA5E07,Duval Dental,cc_568,568,Duval Dental (Dr. Smith),Duval Dental,"376 New Berlin Rd., Suite 1",Jacksonville,FL,32218,904.696.3336,Duvaldental1@gmail.com,Jessica (assistant) and Nicole (office manager),Jordan,Justin,Steven,Orlando,Southeast Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Darryl Smith,SouthEast,No,Justin
BB9CDB9D-C181-4CF5-A591-1243D19C279A,Dewey Family Dentistry,cc_569,569,Dewey Family Dentistry (Dr. Dewey),Dewey Family Dentistry,6000 S Dixie Hwy.,West Palm Beach,FL,33405,561.582.7660,Dr-dewey@hotmail.com,Marcelo,Kimberly,Jackie,Kimberly,Palm Beach,Southeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Brian Dewey,NA,No,Justin
